
Curso;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Sala atribuída à aula;Lotação da sala
LP;Psicopatologia;L5225TP01;PC3, PC1;56;Qui;13:00:00;14:30:00;22/09/2022;2,00E+03;50
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;13:00:00;14:30:00;05/12/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;13:00:00;14:30:00;28/11/2022;;
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;13:00:00;14:30:00;21/11/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;13:00:00;14:30:00;14/11/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;13:00:00;14:30:00;07/11/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;13:00:00;14:30:00;31/10/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;13:00:00;14:30:00;24/10/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;13:00:00;14:30:00;17/10/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;13:00:00;14:30:00;10/10/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;13:00:00;14:30:00;03/10/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;13:00:00;14:30:00;26/09/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;13:00:00;14:30:00;19/09/2022;;
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;14:30:00;16:00:00;05/12/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;14:30:00;16:00:00;28/11/2022;;
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;14:30:00;16:00:00;21/11/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;14:30:00;16:00:00;14/11/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;14:30:00;16:00:00;07/11/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;14:30:00;16:00:00;31/10/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;14:30:00;16:00:00;24/10/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;14:30:00;16:00:00;17/10/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;14:30:00;16:00:00;10/10/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;14:30:00;16:00:00;03/10/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;14:30:00;16:00:00;26/09/2022;C3.02;38
MEI;Experiência do Utilizador e Visualização de Informação;EUVITP01;MEI-A1;33;Seg;14:30:00;16:00:00;19/09/2022;;
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004PL03;ET-C6, ET-C5, ET-C4;21;Qua;14:30:00;16:00:00;07/12/2022;C7.08;86
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004PL03;ET-C6, ET-C5, ET-C4;21;Qua;14:30:00;16:00:00;30/11/2022;C7.08;86
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004PL03;ET-C6, ET-C5, ET-C4;21;Qua;14:30:00;16:00:00;23/11/2022;C7.08;86
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004PL03;ET-C6, ET-C5, ET-C4;21;Qua;14:30:00;16:00:00;16/11/2022;C7.08;86
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004PL03;ET-C6, ET-C5, ET-C4;21;Qua;14:30:00;16:00:00;09/11/2022;C7.08;86
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004PL03;ET-C6, ET-C5, ET-C4;21;Qua;14:30:00;16:00:00;02/11/2022;C7.08;86
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004PL03;ET-C6, ET-C5, ET-C4;21;Qua;14:30:00;16:00:00;26/10/2022;C7.08;86
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004PL03;ET-C6, ET-C5, ET-C4;21;Qua;14:30:00;16:00:00;19/10/2022;C7.08;86
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004PL03;ET-C6, ET-C5, ET-C4;21;Qua;14:30:00;16:00:00;12/10/2022;C7.08;86
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004PL03;ET-C6, ET-C5, ET-C4;21;Qua;14:30:00;16:00:00;28/09/2022;C7.08;86
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004PL03;ET-C6, ET-C5, ET-C4;21;Qua;14:30:00;16:00:00;21/09/2022;C7.08;86
LETI;Electrónica Programada e Processamento Digital de Sinais;L2004PL03;ET-C6, ET-C5, ET-C4;21;Qua;14:30:00;16:00:00;14/09/2022;C7.08;86
DGest;Seminário de Desenvolvimento Científico em Gestão;03978S02;Turma B;10;Seg;15:00:00;17:00:00;28/11/2022;AA2.26;30
DGest;Seminário de Desenvolvimento Científico em Gestão;03978S02;Turma B;10;Seg;14:00:00;15:00:00;28/11/2022;AA2.26;30
DGest;Seminário de Desenvolvimento Científico em Gestão;03978S02;Turma B;10;Qua;14:00:00;15:00:00;07/12/2022;AA2.26;30
DGest;Seminário de Desenvolvimento Científico em Gestão;03978S02;Turma B;10;Qua;09:30:00;12:30:00;07/12/2022;AA2.26;30
DGest;Seminário de Desenvolvimento Científico em Gestão;03978S02;Turma B;10;Ter;14:00:00;17:00:00;06/12/2022;AA2.26;30
DGest;Seminário de Desenvolvimento Científico em Gestão;03978S02;Turma B;10;Seg;14:00:00;18:00:00;05/12/2022;AA2.26;30
DGest;Seminário de Desenvolvimento Científico em Gestão;03978S02;Turma B;10;Ter;14:00:00;18:00:00;29/11/2022;AA2.26;30
DGest;Seminário de Desenvolvimento Científico em Gestão;03978S02;Turma B;10;Sex;09:30:00;12:30:00;21/10/2022;AA2.26;30
DGest;Seminário de Desenvolvimento Científico em Gestão;03978S02;Turma B;10;Qui;09:30:00;12:30:00;20/10/2022;AA2.26;30
DGest;Seminário de Desenvolvimento Científico em Gestão;03978S02;Turma B;10;Qua;09:30:00;12:30:00;19/10/2022;AA2.26;30
DGest;Seminário de Desenvolvimento Científico em Gestão;03978S02;Turma B;10;Ter;09:30:00;12:30:00;18/10/2022;AA2.26;30
LCD, LCD-PL;Segurança, Ética e Privacidade;03601T02;CDB1PL;30;Ter;18:00:00;19:30:00;18/10/2022;C5.02;46
LCD, LCD-PL;Segurança, Ética e Privacidade;03601T02;CDB1PL;30;Ter;18:00:00;19:30:00;11/10/2022;C5.02;46
LCD, LCD-PL;Segurança, Ética e Privacidade;03601T02;CDB1PL;30;Ter;18:00:00;19:30:00;04/10/2022;C5.02;46
LCD, LCD-PL;Segurança, Ética e Privacidade;03601T02;CDB1PL;30;Ter;18:00:00;19:30:00;27/09/2022;C5.02;46
LCD, LCD-PL;Segurança, Ética e Privacidade;03601T02;CDB1PL;30;Ter;18:00:00;19:30:00;20/09/2022;C5.02;46
LCD, LCD-PL;Segurança, Ética e Privacidade;03601T02;CDB1PL;30;Ter;18:00:00;19:30:00;13/09/2022;;
LCD, LCD-PL;Segurança, Ética e Privacidade;03601T02;CDB1PL;30;Ter;19:30:00;21:00:00;18/10/2022;C5.02;46
LCD, LCD-PL;Segurança, Ética e Privacidade;03601T02;CDB1PL;30;Ter;19:30:00;21:00:00;11/10/2022;C5.02;46
LCD, LCD-PL;Segurança, Ética e Privacidade;03601T02;CDB1PL;30;Ter;19:30:00;21:00:00;04/10/2022;C5.02;46
LCD, LCD-PL;Segurança, Ética e Privacidade;03601T02;CDB1PL;30;Ter;19:30:00;21:00:00;27/09/2022;C5.02;46
LCD, LCD-PL;Segurança, Ética e Privacidade;03601T02;CDB1PL;30;Ter;19:30:00;21:00:00;20/09/2022;C5.02;46
LCD, LCD-PL;Segurança, Ética e Privacidade;03601T02;CDB1PL;30;Ter;19:30:00;21:00:00;13/09/2022;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708TP22;IGE-C6, IGE-C5, IGE-C4;31;Qua;14:30:00;16:00:00;21/09/2022;2,00E+08;50
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708TP22;IGE-C6, IGE-C5, IGE-C4;31;Qua;14:30:00;16:00:00;14/09/2022;2,00E+08;50
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708TP22;IGE-C6, IGE-C5, IGE-C4;31;Ter;16:00:00;17:30:00;06/12/2022;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708TP22;IGE-C6, IGE-C5, IGE-C4;31;Ter;16:00:00;17:30:00;29/11/2022;1,00E+08;50
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708TP22;IGE-C6, IGE-C5, IGE-C4;31;Ter;16:00:00;17:30:00;22/11/2022;1,00E+08;50
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708TP22;IGE-C6, IGE-C5, IGE-C4;31;Ter;16:00:00;17:30:00;15/11/2022;1,00E+08;50
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708TP22;IGE-C6, IGE-C5, IGE-C4;31;Ter;16:00:00;17:30:00;08/11/2022;1,00E+08;50
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708TP22;IGE-C6, IGE-C5, IGE-C4;31;Ter;16:00:00;17:30:00;25/10/2022;1,00E+08;50
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708TP22;IGE-C6, IGE-C5, IGE-C4;31;Ter;16:00:00;17:30:00;18/10/2022;1,00E+08;50
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708TP22;IGE-C6, IGE-C5, IGE-C4;31;Ter;16:00:00;17:30:00;11/10/2022;1,00E+08;50
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708TP22;IGE-C6, IGE-C5, IGE-C4;31;Ter;16:00:00;17:30:00;04/10/2022;1,00E+08;50
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708TP22;IGE-C6, IGE-C5, IGE-C4;31;Ter;16:00:00;17:30:00;27/09/2022;1,00E+08;50
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708TP22;IGE-C6, IGE-C5, IGE-C4;31;Ter;16:00:00;17:30:00;20/09/2022;1,00E+08;50
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708TP22;IGE-C6, IGE-C5, IGE-C4;31;Ter;16:00:00;17:30:00;13/09/2022;1,00E+08;50
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qua;14:30:00;16:00:00;14/12/2022;C4.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qua;14:30:00;16:00:00;07/12/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qua;14:30:00;16:00:00;30/11/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qua;14:30:00;16:00:00;23/11/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qua;14:30:00;16:00:00;16/11/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qua;14:30:00;16:00:00;09/11/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qua;14:30:00;16:00:00;26/10/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qua;14:30:00;16:00:00;19/10/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qua;14:30:00;16:00:00;12/10/2022;C4.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qua;14:30:00;16:00:00;28/09/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qua;14:30:00;16:00:00;21/09/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qua;14:30:00;16:00:00;14/09/2022;;
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qui;13:00:00;14:30:00;15/12/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qui;13:00:00;14:30:00;24/11/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qui;13:00:00;14:30:00;17/11/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qui;13:00:00;14:30:00;10/11/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qui;13:00:00;14:30:00;27/10/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qui;13:00:00;14:30:00;20/10/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qui;13:00:00;14:30:00;13/10/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qui;13:00:00;14:30:00;06/10/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qui;13:00:00;14:30:00;29/09/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qui;13:00:00;14:30:00;22/09/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Qui;13:00:00;14:30:00;15/09/2022;;
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Sex;13:00:00;14:30:00;16/12/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Sex;13:00:00;14:30:00;09/12/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Sex;13:00:00;14:30:00;02/12/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Sex;13:00:00;14:30:00;25/11/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Sex;13:00:00;14:30:00;18/11/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Sex;13:00:00;14:30:00;11/11/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Sex;13:00:00;14:30:00;28/10/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Sex;13:00:00;14:30:00;21/10/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Sex;13:00:00;14:30:00;14/10/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Sex;13:00:00;14:30:00;07/10/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Sex;13:00:00;14:30:00;30/09/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Sex;13:00:00;14:30:00;23/09/2022;C5.07;68
LETI, LEI, LEI-PL;Cálculo I;03703TP03;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;53;Sex;13:00:00;14:30:00;16/09/2022;;
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;14:30:00;16:00:00;14/12/2022;B2.01;52
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;14:30:00;16:00:00;07/12/2022;B2.01;52
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;14:30:00;16:00:00;30/11/2022;C4.07;68
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;14:30:00;16:00:00;23/11/2022;C4.07;68
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;14:30:00;16:00:00;16/11/2022;C4.07;68
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;14:30:00;16:00:00;09/11/2022;B2.01;52
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;14:30:00;16:00:00;02/11/2022;C4.06;68
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;14:30:00;16:00:00;26/10/2022;C4.06;68
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;14:30:00;16:00:00;19/10/2022;AA2.29;50
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;14:30:00;16:00:00;12/10/2022;AA2.29;50
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;14:30:00;16:00:00;28/09/2022;C5.01;58
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;14:30:00;16:00:00;21/09/2022;AA3.40;30
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;16:00:00;17:30:00;14/12/2022;B2.01;52
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;16:00:00;17:30:00;07/12/2022;B2.01;52
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;16:00:00;17:30:00;30/11/2022;C4.07;68
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;16:00:00;17:30:00;23/11/2022;C4.07;68
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;16:00:00;17:30:00;16/11/2022;C4.07;68
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;16:00:00;17:30:00;09/11/2022;B2.01;52
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;16:00:00;17:30:00;02/11/2022;C4.06;68
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;16:00:00;17:30:00;26/10/2022;C4.06;68
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;16:00:00;17:30:00;19/10/2022;AA2.29;50
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;16:00:00;17:30:00;12/10/2022;AA2.29;50
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;16:00:00;17:30:00;28/09/2022;C5.01;58
CIISTA, MEAS;Urbanismo Ecológico;01827TP01;CI-ISTA-MIA-1;47;Qua;16:00:00;17:30:00;21/09/2022;AA3.40;30
CIISTA;Sensores e Atuadores Inteligentes Para a Internet das Coisas (2020);SAIICTP02;CI-ISTA-Mest-1;21;Ter;18:00:00;19:30:00;13/12/2022;C5.09;56
CIISTA;Sensores e Atuadores Inteligentes Para a Internet das Coisas (2020);SAIICTP02;CI-ISTA-Mest-1;21;Ter;18:00:00;19:30:00;06/12/2022;C5.09;56
CIISTA;Sensores e Atuadores Inteligentes Para a Internet das Coisas (2020);SAIICTP02;CI-ISTA-Mest-1;21;Ter;18:00:00;19:30:00;29/11/2022;C5.09;56
CIISTA;Sensores e Atuadores Inteligentes Para a Internet das Coisas (2020);SAIICTP02;CI-ISTA-Mest-1;21;Ter;18:00:00;19:30:00;22/11/2022;C5.09;56
LG;Macroeconomia;L0236PL08;GB2;40;Sex;11:00:00;12:30:00;02/12/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Sex;11:00:00;12:30:00;25/11/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Sex;11:00:00;12:30:00;18/11/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Sex;11:00:00;12:30:00;11/11/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Sex;11:00:00;12:30:00;04/11/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Sex;11:00:00;12:30:00;28/10/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Sex;11:00:00;12:30:00;21/10/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Sex;11:00:00;12:30:00;14/10/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Sex;11:00:00;12:30:00;07/10/2022;Auditório C1.03;70
LG;Macroeconomia;L0236PL08;GB2;40;Sex;11:00:00;12:30:00;30/09/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Sex;11:00:00;12:30:00;23/09/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Sex;11:00:00;12:30:00;16/09/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Qua;09:30:00;11:00:00;07/12/2022;;
LG;Macroeconomia;L0236PL08;GB2;40;Qua;09:30:00;11:00:00;30/11/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Qua;09:30:00;11:00:00;23/11/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Qua;09:30:00;11:00:00;16/11/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Qua;09:30:00;11:00:00;09/11/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Qua;09:30:00;11:00:00;02/11/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Qua;09:30:00;11:00:00;26/10/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Qua;09:30:00;11:00:00;19/10/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Qua;09:30:00;11:00:00;12/10/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Qua;09:30:00;11:00:00;28/09/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Qua;09:30:00;11:00:00;21/09/2022;1,00E+04;50
LG;Macroeconomia;L0236PL08;GB2;40;Qua;09:30:00;11:00:00;14/09/2022;1,00E+04;50
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Sex;09:30:00;11:00:00;02/12/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Sex;09:30:00;11:00:00;25/11/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Sex;09:30:00;11:00:00;18/11/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Sex;09:30:00;11:00:00;11/11/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Sex;09:30:00;11:00:00;04/11/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Sex;09:30:00;11:00:00;28/10/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Sex;09:30:00;11:00:00;21/10/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Sex;09:30:00;11:00:00;14/10/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Sex;09:30:00;11:00:00;07/10/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Sex;09:30:00;11:00:00;30/09/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Sex;09:30:00;11:00:00;23/09/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Sex;09:30:00;11:00:00;16/09/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Qua;09:30:00;11:00:00;07/12/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Qua;09:30:00;11:00:00;30/11/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Qua;09:30:00;11:00:00;23/11/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Qua;09:30:00;11:00:00;16/11/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Qua;09:30:00;11:00:00;09/11/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Qua;09:30:00;11:00:00;02/11/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Qua;09:30:00;11:00:00;26/10/2022;C5.02;46
LGM;Gestão de Operações e Logística;L5041TP02;GMKC2;37;Qua;09:30:00;11:00:00;19/10/2022;C5.02;46
